"time","altitude","latitude","longitude","chlorophyll","date"
"2024-01-01T00:00:00Z",0,37.0375,-122.2,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122.1875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122.175,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122.1625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122.15,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122.1375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122.125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122.1125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122.1,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122.0875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122.075,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122.0625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122.05,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122.0375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122.025,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122.0125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-122,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.9875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.975,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.9625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.95,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.9375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.925,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.9125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.9,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.8875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.8625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.85,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.8375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.825,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.8125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.8,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.7875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.775,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.7625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.75,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.7375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.725,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.7125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.7,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.6875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.675,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.6625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.65,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.6375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0375,-121.625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.375,0.9730452,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.3625,0.84653527,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.35,1.0214527,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.3375,1.0431354,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.325,1.2641581,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.3125,1.5229051,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.3,1.6931123,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.2875,2.3216295,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.275,2.566594,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.2625,3.9833107,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.25,3.7823627,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.2375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.225,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.2125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.2,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.1875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.175,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.1625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.15,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.1375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.1125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.1,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.0875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.075,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.0625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.05,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.0375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.025,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122.0125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-122,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.9875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.975,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.9625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.95,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.9375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.925,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.9125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.9,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.8875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.8625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.85,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.8375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.825,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.8125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.8,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.7875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.775,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.7625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.75,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.7375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.725,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.7125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.7,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.6875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.675,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.6625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.65,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.6375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.05,-121.625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.375,1.1278502,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.3625,1.4890977,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.35,1.3930129,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.3375,1.6388121,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.325,1.9141364,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.3125,2.2669685,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.3,2.3714082,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.2875,2.7151222,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.275,2.8539195,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.2625,4.8597946,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.25,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.2375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.225,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.2125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.2,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.1875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.175,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.1625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.15,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.1375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.1125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.1,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.0875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.075,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.0625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.05,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.0375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.025,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122.0125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-122,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.9875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.975,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.9625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.95,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.9375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.925,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.9125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.9,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.8875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.8625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.85,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.8375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.825,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.8125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.8,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.7875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.775,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.7625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.75,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.7375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.725,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.7125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.7,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.6875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.675,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.6625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.65,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.6375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0625,-121.625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.375,1.4480828,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.3625,1.723198,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.35,1.8182704,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.3375,2.0800664,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.325,2.3434198,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.3125,2.6633825,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.3,3.9761963,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.2875,4.3901043,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.275,4.5715537,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.2625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.25,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.2375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.225,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.2125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.2,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.1875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.175,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.1625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.15,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.1375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.1125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.1,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.0875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.075,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.0625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.05,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.0375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.025,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122.0125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-122,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.9875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.975,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.9625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.95,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.9375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.925,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.9125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.9,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.8875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.8625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.85,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.8375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.825,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.8125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.8,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.7875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.775,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.7625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.75,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.7375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.725,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.7125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.7,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.6875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.675,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.6625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.65,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.6375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.075,-121.625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.375,1.7718519,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.3625,1.9102644,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.35,2.033034,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.3375,2.2844136,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.325,2.3404095,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.3125,3.095579,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.3,3.314908,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.2875,5.3542404,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.275,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.2625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.25,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.2375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.225,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.2125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.2,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.1875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.175,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.1625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.15,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.1375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.1125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.1,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.0875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.075,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.0625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.05,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.0375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.025,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122.0125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-122,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.9875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.975,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.9625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.95,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.9375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.925,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.9125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.9,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.8875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.8625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.85,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.8375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.825,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.8125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.8,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.7875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.775,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.7625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.75,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.7375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.725,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.7125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.7,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.6875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.675,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.6625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.65,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.6375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.0875,-121.625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.375,1.9743435,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.3625,2.1679153,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.35,2.7115896,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.3375,2.988325,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.325,3.1473343,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.3125,3.2187443,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.3,4.0768723,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.2875,5.3351316,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.275,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.2625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.25,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.2375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.225,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.2125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.2,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.1875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.175,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.1625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.15,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.1375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.1125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.1,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.0875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.075,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.0625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.05,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.0375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.025,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122.0125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-122,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.9875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.975,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.9625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.95,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.9375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.925,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.9125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.9,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.8875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.8625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.85,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.8375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.825,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.8125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.8,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.7875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.775,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.7625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.75,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.7375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.725,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.7125,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.7,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.6875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.675,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.6625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.65,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.6375,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1,-121.625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1125,-122.375,2.223576,2024-01-01
"2024-01-01T00:00:00Z",0,37.1125,-122.3625,2.6756113,2024-01-01
"2024-01-01T00:00:00Z",0,37.1125,-122.35,3.1729496,2024-01-01
"2024-01-01T00:00:00Z",0,37.1125,-122.3375,3.8361614,2024-01-01
"2024-01-01T00:00:00Z",0,37.1125,-122.325,3.8721573,2024-01-01
"2024-01-01T00:00:00Z",0,37.1125,-122.3125,5.40396,2024-01-01
"2024-01-01T00:00:00Z",0,37.1125,-122.3,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1125,-122.2875,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1125,-122.275,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1125,-122.2625,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1125,-122.25,NA,2024-01-01
"2024-01-01T00:00:00Z",0,37.1125,-122.2375,NA,2024-01-01
